Timestamp	Process	TID	Area	Category	EventID	Level	Message	Correlation
07/30/2024 21:26:14.526	EXCEL (0x24FB)	0x6CD5B000	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Docs.Apple.Prefetch.GetStream","Flags":28147523457712385,"InternalSequenceNumber":202,"Time":"2024-07-30T21:26:14.526Z","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.85.2","Activity.Duration":497,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":false,"Activity.Result.Code":-1968504832,"Activity.Result.Type":"HRESULT","Data.Doc.UrlHash":"C9CD96C0-A243-4138-B543-0EF89F1AE4CE","Data.Doc.Ext":"csv","Data.Doc.SessionId":5}	
07/30/2024 21:26:14.527	EXCEL (0x24FB)	0x6CD5B000	Microsoft Excel	Csi Cache	9wdn8	Medium	Empty prefetch stream for file {"CacheFileID":"98683A81-BCEC-CE48-A34F-5E030670AE95","ProviderTag":"c7j4a"}	
07/30/2024 21:26:14.527	EXCEL (0x24FB)	0x6CD5B000	Microsoft Excel	Csi Cache	9wdn2	Medium	No prefetch stream available {"CacheFileID":"98683A81-BCEC-CE48-A34F-5E030670AE95"}	
07/30/2024 21:26:14.527	EXCEL (0x24FB)	0x6CD5B000	Microsoft Excel	Telemetry Event	biyhq	Medium	SendEvent {"EventName":"Office.FileIO.CSI.MapPathsGetPrefetchStreamIfAvailable","Flags":28147506277843457,"InternalSequenceNumber":203,"Time":"2024-07-30T21:26:14.527Z","AriaTenantToken":"d2b065c5ae634beb9cec4813140e22da-eda42ada-ffd9-4e26-92a1-e3b440eaf8bf-7717","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.85.3","Activity.Duration":681,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.PrefetchFileProviderGetStreamElapsedTime":"c7j4a:1;","Data.PrefetchFileProviderStreamFailureReason":"c7j4a:6;"}	
07/30/2024 21:26:14.527	EXCEL (0x24FB)	0x6CD5B000	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.FileIO.CSI.MapPathsGetPrefetchStreamIfAvailable","Flags":28147506277843457,"InternalSequenceNumber":203,"Time":"2024-07-30T21:26:14.527Z","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.85.3","Activity.Duration":681,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.PrefetchFileProviderGetStreamElapsedTime":"c7j4a:1;","Data.PrefetchFileProviderStreamFailureReason":"c7j4a:6;"}	
07/30/2024 21:26:14.527	EXCEL (0x24FB)	0x6CD5B000	Microsoft Excel	Csi Cache	bq40r	Medium	inside RetrieveIDocumentFromCacheFile	
07/30/2024 21:26:14.527	EXCEL (0x24FB)	0x6CD5B000	Microsoft Excel	Csi Cache	bq40t	Medium	Setting transaction mode	
07/30/2024 21:26:14.527	EXCEL (0x24FB)	0x6CD5B000	Microsoft Excel	Csi CoAuth	c5e45	Medium	SetTransactionMode called with the same mode as the existing one {"CacheFileID":"98683A81-BCEC-CE48-A34F-5E030670AE95","RequestedMode":"TransactedStream"}	
07/30/2024 21:26:14.527	EXCEL (0x24FB)	0x6CD5B000	Microsoft Excel	Csi Cache	6w762	Medium	CPLMManager::RegisterPLMListener {"ListenerName":"DocumentManagerListener","IsNotifiedImmediately":false}	
07/30/2024 21:26:14.527	EXCEL (0x24FB)	0x6CD5B000	Microsoft Excel	Telemetry Event	biyhq	Medium	SendEvent {"EventName":"Office.FileIO.CSI.GetDocumentFromUserStorageFileAsync","Flags":28147506277843457,"InternalSequenceNumber":204,"Time":"2024-07-30T21:26:14.527Z","AriaTenantToken":"d2b065c5ae634beb9cec4813140e22da-eda42ada-ffd9-4e26-92a1-e3b440eaf8bf-7717","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.85","Activity.Duration":5723,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true}	
07/30/2024 21:26:14.527	EXCEL (0x24FB)	0x6CD5B000	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.FileIO.CSI.GetDocumentFromUserStorageFileAsync","Flags":28147506277843457,"InternalSequenceNumber":204,"Time":"2024-07-30T21:26:14.527Z","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.85","Activity.Duration":5723,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true}	
07/30/2024 21:26:14.527	EXCEL (0x24FB)	0x6CDE7000	Microsoft Excel	Telemetry Event	biyhq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.CsiDocument.GetIDocumentFromFileAsync","Flags":28147506277843201,"InternalSequenceNumber":205,"Time":"2024-07-30T21:26:14.527Z","AriaTenantToken":"3eb9cdc7677e47f4a6ebf3a5dcb3f82f-76503a31-a737-4f01-b227-38af43d97af2-6909","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.3.1","Activity.Duration":7450,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":8716945,"Data.DetachedDuration":7447,"Data.StopwatchDuration":7444}	
07/30/2024 21:26:14.527	EXCEL (0x24FB)	0x6CDE7000	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.CsiDocument.GetIDocumentFromFileAsync","Flags":28147506277843201,"InternalSequenceNumber":205,"Time":"2024-07-30T21:26:14.527Z","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.3.1","Activity.Duration":7450,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":8716945,"Data.DetachedDuration":7447,"Data.StopwatchDuration":7444}	
07/30/2024 21:26:14.528	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	biyhq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.Operation.NotifyEventListeners","Flags":28147506277843201,"InternalSequenceNumber":206,"Time":"2024-07-30T21:26:14.528Z","AriaTenantToken":"3eb9cdc7677e47f4a6ebf3a5dcb3f82f-76503a31-a737-4f01-b227-38af43d97af2-6909","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.5","Activity.Duration":6,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":5777414,"Data.StopwatchDuration":4}	
07/30/2024 21:26:14.528	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.Operation.NotifyEventListeners","Flags":28147506277843201,"InternalSequenceNumber":206,"Time":"2024-07-30T21:26:14.528Z","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.5","Activity.Duration":6,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":5777414,"Data.StopwatchDuration":4}	
07/30/2024 21:26:14.528	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	biyhq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.DocumentDescriptor.SetExtendedFileProperties","Flags":28147506277843201,"InternalSequenceNumber":207,"Time":"2024-07-30T21:26:14.528Z","AriaTenantToken":"3eb9cdc7677e47f4a6ebf3a5dcb3f82f-76503a31-a737-4f01-b227-38af43d97af2-6909","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.6.1.2","Activity.Duration":2,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":7966999,"Data.StopwatchDuration":1}	
07/30/2024 21:26:14.528	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.DocumentDescriptor.SetExtendedFileProperties","Flags":28147506277843201,"InternalSequenceNumber":207,"Time":"2024-07-30T21:26:14.528Z","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.6.1.2","Activity.Duration":2,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":7966999,"Data.StopwatchDuration":1}	
07/30/2024 21:26:14.528	EXCEL (0x24FB)	0x6CD5B000	Microsoft Excel	Telemetry Event	biyhq	Medium	SendEvent {"EventName":"Office.Docs.UserStorage.Item.GetBasicPropertiesAsync","Flags":28147506277843201,"InternalSequenceNumber":208,"Time":"2024-07-30T21:26:14.528Z","AriaTenantToken":"c274b3e05ac5448dae8fbb7466da6acb-fd6dc8de-18b7-409c-a696-4bd66f7a5322-7902","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.6.1.1.1","Activity.Duration":46,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":20477140,"Data.DetachedDuration":44,"Data.StopwatchDuration":41}	
07/30/2024 21:26:14.528	EXCEL (0x24FB)	0x6CD5B000	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Docs.UserStorage.Item.GetBasicPropertiesAsync","Flags":28147506277843201,"InternalSequenceNumber":208,"Time":"2024-07-30T21:26:14.528Z","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.6.1.1.1","Activity.Duration":46,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":20477140,"Data.DetachedDuration":44,"Data.StopwatchDuration":41}	
07/30/2024 21:26:14.528	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	biyhq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.DocumentDescriptor.InitializeFromFile","Flags":28147506277843201,"InternalSequenceNumber":209,"Time":"2024-07-30T21:26:14.528Z","AriaTenantToken":"3eb9cdc7677e47f4a6ebf3a5dcb3f82f-76503a31-a737-4f01-b227-38af43d97af2-6909","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.6.1","Activity.Duration":206,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":5777154,"Data.StopwatchDuration":205}	
07/30/2024 21:26:14.528	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.DocumentDescriptor.InitializeFromFile","Flags":28147506277843201,"InternalSequenceNumber":209,"Time":"2024-07-30T21:26:14.528Z","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.6.1","Activity.Duration":206,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":5777154,"Data.StopwatchDuration":205}	
07/30/2024 21:26:14.529	EXCEL (0x24FB)	0x1	Microsoft Excel	Csi Cache	ddr3h	Medium	CacheFileRuntime did not execute due to CacheFile not existing. {"CamName":"MoveCam","CacheFileID":"98683A81-BCEC-CE48-A34F-5E030670AE95","CallerTag":"572bl"}	
07/30/2024 21:26:14.529	EXCEL (0x24FB)	0x1	Microsoft Excel	Csi Cache	ddr3h	Medium	CacheFileRuntime did not execute due to CacheFile not existing. {"CamName":"AccessModeManagerCam","CacheFileID":"98683A81-BCEC-CE48-A34F-5E030670AE95","CallerTag":"572bi"}	
07/30/2024 21:26:14.529	EXCEL (0x24FB)	0x1	Microsoft Excel	Csi Cache	a01c7	Medium	Adding FileState {"CacheFileID":"98683A81-BCEC-CE48-A34F-5E030670AE95"}	
07/30/2024 21:26:14.529	EXCEL (0x24FB)	0x1	Microsoft Excel	Csi Cache	ddr3h	Medium	CacheFileRuntime did not execute due to CacheFile not existing. {"CamName":"MoveCam","CacheFileID":"98683A81-BCEC-CE48-A34F-5E030670AE95","CallerTag":"4vnro"}	
07/30/2024 21:26:14.529	EXCEL (0x24FB)	0x1	Microsoft Excel	Csi CoAuth	590uq	Medium	File is not open. {"CacheFileID":"98683A81-BCEC-CE48-A34F-5E030670AE95"}	
07/30/2024 21:26:14.529	EXCEL (0x24FB)	0x1	Microsoft Excel	Csi Cache	ddr3h	Medium	CacheFileRuntime did not execute due to CacheFile not existing. {"CamName":"ReconcilerCam","CacheFileID":"98683A81-BCEC-CE48-A34F-5E030670AE95","CallerTag":"590wn"}	
07/30/2024 21:26:14.529	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	biyhq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.CsiDocument.GetUrlString","Flags":28147506277843201,"InternalSequenceNumber":210,"Time":"2024-07-30T21:26:14.529Z","AriaTenantToken":"3eb9cdc7677e47f4a6ebf3a5dcb3f82f-76503a31-a737-4f01-b227-38af43d97af2-6909","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.7","Activity.Duration":28,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":19198549,"Data.StopwatchDuration":26}	
07/30/2024 21:26:14.529	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.CsiDocument.GetUrlString","Flags":28147506277843201,"InternalSequenceNumber":210,"Time":"2024-07-30T21:26:14.529Z","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.7","Activity.Duration":28,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":19198549,"Data.StopwatchDuration":26}	
07/30/2024 21:26:14.529	EXCEL (0x24FB)	0x1	Microsoft Excel	Csi Cache	ddr3h	Medium	CacheFileRuntime did not execute due to CacheFile not existing. {"CamName":"MoveCam","CacheFileID":"98683A81-BCEC-CE48-A34F-5E030670AE95","CallerTag":"8y46c"}	
07/30/2024 21:26:14.529	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	biyhq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.CsiDocument.GetName","Flags":28147506277843201,"InternalSequenceNumber":211,"Time":"2024-07-30T21:26:14.529Z","AriaTenantToken":"3eb9cdc7677e47f4a6ebf3a5dcb3f82f-76503a31-a737-4f01-b227-38af43d97af2-6909","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.8","Activity.Duration":34,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":19198546,"Data.StopwatchDuration":33}	
07/30/2024 21:26:14.529	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.CsiDocument.GetName","Flags":28147506277843201,"InternalSequenceNumber":211,"Time":"2024-07-30T21:26:14.529Z","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.8","Activity.Duration":34,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":19198546,"Data.StopwatchDuration":33}	
07/30/2024 21:26:14.529	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	biyhq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.CsiDocument.GetUrl","Flags":28147506277843201,"InternalSequenceNumber":212,"Time":"2024-07-30T21:26:14.529Z","AriaTenantToken":"3eb9cdc7677e47f4a6ebf3a5dcb3f82f-76503a31-a737-4f01-b227-38af43d97af2-6909","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.9","Activity.Duration":19,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":23171202,"Data.StopwatchDuration":17}	
07/30/2024 21:26:14.529	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.CsiDocument.GetUrl","Flags":28147506277843201,"InternalSequenceNumber":212,"Time":"2024-07-30T21:26:14.529Z","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.9","Activity.Duration":19,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":23171202,"Data.StopwatchDuration":17}	
07/30/2024 21:26:14.529	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	biyhq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.CsiDocument.GetLocation","Flags":28147506277843201,"InternalSequenceNumber":213,"Time":"2024-07-30T21:26:14.529Z","AriaTenantToken":"3eb9cdc7677e47f4a6ebf3a5dcb3f82f-76503a31-a737-4f01-b227-38af43d97af2-6909","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.10","Activity.Duration":25,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":17622940,"Data.StopwatchDuration":23}	
07/30/2024 21:26:14.529	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.CsiDocument.GetLocation","Flags":28147506277843201,"InternalSequenceNumber":213,"Time":"2024-07-30T21:26:14.529Z","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.10","Activity.Duration":25,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":17622940,"Data.StopwatchDuration":23}	
07/30/2024 21:26:14.529	EXCEL (0x24FB)	0x1	Microsoft Excel	Csi Exception	aye3a	Monitorable	CErrorException thrown.  {"Error":"3514 [aye3a]"}	
07/30/2024 21:26:14.529	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	biyhq	Medium	SendEvent {"EventName":"Office.FileIO.MSO.ErrorWithoutFIOActivity","Flags":28147506277843201,"InternalSequenceNumber":214,"Time":"2024-07-30T21:26:14.529Z","AriaTenantToken":"d2b065c5ae634beb9cec4813140e22da-eda42ada-ffd9-4e26-92a1-e3b440eaf8bf-7717","Data.ErrorData.Code":-1057354310,"Data.ErrorData.Type":"CsiError","Data.ErrorData.Tag":6309696,"Data.ErrorData.IError":"3514 [aye3a]"}	
07/30/2024 21:26:14.529	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.FileIO.MSO.ErrorWithoutFIOActivity","Flags":28147506277843201,"InternalSequenceNumber":214,"Time":"2024-07-30T21:26:14.529Z","Data.ErrorData.Code":-1057354310,"Data.ErrorData.Type":"CsiError","Data.ErrorData.Tag":6309696,"Data.ErrorData.IError":"3514 [aye3a]"}	
07/30/2024 21:26:14.530	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	biyhq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.CsiDocument.FindSize","Flags":28147506277843201,"InternalSequenceNumber":215,"Time":"2024-07-30T21:26:14.530Z","AriaTenantToken":"3eb9cdc7677e47f4a6ebf3a5dcb3f82f-76503a31-a737-4f01-b227-38af43d97af2-6909","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.11","Activity.Duration":997,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":17622943,"Data.StopwatchDuration":994}	
07/30/2024 21:26:14.530	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.CsiDocument.FindSize","Flags":28147506277843201,"InternalSequenceNumber":215,"Time":"2024-07-30T21:26:14.530Z","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.11","Activity.Duration":997,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":17622943,"Data.StopwatchDuration":994}	
07/30/2024 21:26:14.530	EXCEL (0x24FB)	0x1	Microsoft Excel	Csi Cache	ddr3h	Medium	CacheFileRuntime did not execute due to CacheFile not existing. {"CamName":"MoveCam","CacheFileID":"98683A81-BCEC-CE48-A34F-5E030670AE95","CallerTag":"572bl"}	
07/30/2024 21:26:14.530	EXCEL (0x24FB)	0x1	Microsoft Excel	Csi Cache	ddr3h	Medium	CacheFileRuntime did not execute due to CacheFile not existing. {"CamName":"AccessModeManagerCam","CacheFileID":"98683A81-BCEC-CE48-A34F-5E030670AE95","CallerTag":"572bi"}	
07/30/2024 21:26:14.530	EXCEL (0x24FB)	0x1	Microsoft Excel	Csi Cache	ddr3h	Medium	CacheFileRuntime did not execute due to CacheFile not existing. {"CamName":"MoveCam","CacheFileID":"98683A81-BCEC-CE48-A34F-5E030670AE95","CallerTag":"4vnro"}	
07/30/2024 21:26:14.530	EXCEL (0x24FB)	0x1	Microsoft Excel	Csi CoAuth	590uq	Medium	File is not open. {"CacheFileID":"98683A81-BCEC-CE48-A34F-5E030670AE95"}	
07/30/2024 21:26:14.530	EXCEL (0x24FB)	0x1	Microsoft Excel	Csi Cache	ddr3h	Medium	CacheFileRuntime did not execute due to CacheFile not existing. {"CamName":"ReconcilerCam","CacheFileID":"98683A81-BCEC-CE48-A34F-5E030670AE95","CallerTag":"590wn"}	
07/30/2024 21:26:14.530	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	biyhq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.CsiDocument.GetSyncState","Flags":28147506277843201,"InternalSequenceNumber":216,"Time":"2024-07-30T21:26:14.530Z","AriaTenantToken":"3eb9cdc7677e47f4a6ebf3a5dcb3f82f-76503a31-a737-4f01-b227-38af43d97af2-6909","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.12","Activity.Duration":188,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":17622983,"Data.StopwatchDuration":185}	
07/30/2024 21:26:14.530	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.CsiDocument.GetSyncState","Flags":28147506277843201,"InternalSequenceNumber":216,"Time":"2024-07-30T21:26:14.530Z","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.12","Activity.Duration":188,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":17622983,"Data.StopwatchDuration":185}	
07/30/2024 21:26:14.530	EXCEL (0x24FB)	0x1	Microsoft Excel	Csi Cache	ddr3h	Medium	CacheFileRuntime did not execute due to CacheFile not existing. {"CamName":"AccessModeManagerCam","CacheFileID":"98683A81-BCEC-CE48-A34F-5E030670AE95","CallerTag":"8rcxa"}	
07/30/2024 21:26:14.530	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	biyhq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.CsiDocument.GetAccessMode","Flags":28147506277843201,"InternalSequenceNumber":217,"Time":"2024-07-30T21:26:14.530Z","AriaTenantToken":"3eb9cdc7677e47f4a6ebf3a5dcb3f82f-76503a31-a737-4f01-b227-38af43d97af2-6909","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.13","Activity.Duration":18,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":17622977,"Data.StopwatchDuration":17}	
07/30/2024 21:26:14.530	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.CsiDocument.GetAccessMode","Flags":28147506277843201,"InternalSequenceNumber":217,"Time":"2024-07-30T21:26:14.530Z","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.13","Activity.Duration":18,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":17622977,"Data.StopwatchDuration":17}	
07/30/2024 21:26:14.530	EXCEL (0x24FB)	0x1	Microsoft Excel	Csi Cache	ddr3h	Medium	CacheFileRuntime did not execute due to CacheFile not existing. {"CamName":"AccessModeManagerCam","CacheFileID":"98683A81-BCEC-CE48-A34F-5E030670AE95","CallerTag":"8rcw9"}	
07/30/2024 21:26:14.530	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	biyhq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.CsiDocument.GetReadOnlyReasons","Flags":28147506277843201,"InternalSequenceNumber":218,"Time":"2024-07-30T21:26:14.530Z","AriaTenantToken":"3eb9cdc7677e47f4a6ebf3a5dcb3f82f-76503a31-a737-4f01-b227-38af43d97af2-6909","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.15","Activity.Duration":18,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":19198555,"Data.StopwatchDuration":16}	
07/30/2024 21:26:14.530	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.CsiDocument.GetReadOnlyReasons","Flags":28147506277843201,"InternalSequenceNumber":218,"Time":"2024-07-30T21:26:14.530Z","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.15","Activity.Duration":18,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":19198555,"Data.StopwatchDuration":16}	
07/30/2024 21:26:14.530	EXCEL (0x24FB)	0x1	Microsoft Excel	Telemetry Event	biyhq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.CsiDocument.UpdateCachedReadOnlyReasons","Flags":28147506277843201,"InternalSequenceNumber":219,"Time":"2024-07-30T21:26:14.530Z","AriaTenantToken":"3eb9cdc7677e47f4a6ebf3a5dcb3f82f-76503a31-a737-4f01-b227-38af43d97af2-6909","Contract":"Office.System.Activity","Activity.CV":"8seV8xkthUiXwwWL+hrgrQ.66.14","Activity.Duration":50,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":8198359,"Data.StopwatchDuration":49}	
